剧名,年份,导演,编剧,主演,类型,制片国家/地区,集数,单集片长/分钟,豆瓣评分,评价人数/人
火速救兵II,2012,范因明,范因明 / 黎敏仪 / 黄兆均 / 阚震宇 / 刘家明 / 何芷婷,官恩娜 / 刘浩龙 / 周子扬 / 林伟 / 刘家辉 / 邹文正,剧情,香港,5,55,7.9,38
小李飞刀之多情剑客,1978,王天林,,朱江 / 黄元申 / 黄杏秀,,香港,13,,7.9,59
飞燕惊龙,1985,周游,卧龙生,尔冬升 / 施思 / 张咏咏,爱情 / 武侠,香港,36,45,7.9,137
妙手仁心2,2000,戚其义,陈宝华,吴启华 / 林保怡 / 陈慧珊 / 蔡少芬 / 蒙嘉慧 / 陈洁仪 / 陈豪 / 曹永廉 / 邵美琪 / 袁彩云,剧情,香港,40,45,7.9,10408
司机大佬,1989,何澍培,,吴耀汉 / 伍咏薇 / 万绮雯 / 欧阳佩珊 / 孙兴 / 胡渭康 / 彭文坚,剧情 / 喜剧 / 爱情,香港,20,,7.9,925
倚天屠龙记,1986,王天林,谭_ / 关展博 / ___ / _惠玲 / 李_萍 / _柏能,梁朝伟 / 黎美娴 / 邓萃雯 / 邵美琪 / 郑裕玲 / 任达华 / 曾江 / 鲍方 / 黄韵材 / 龙天生 / 廖启智 / 艾威 / 戴志伟 / 李_佳 / 何__ / 刘兆铭 / 吴家丽 / 黎汉持 / 陶大宇 / 胡美仪 / 蓝天 / 许绍雄 / 朱铁和 / 秦煌 / 廖骏雄 / 麦子云 / 曾玮明 / 张雷 / 梁鸿华 / 麦皓为 / 陈狄克 / 吴茜薇 / 关海山 / 白茵 / 曾华倩 / 李香琴 / 容惠雯 / 黄敏仪 / 罗兰 / 苏杏璇 / 梁爱 / 刘江 / 张英才 / 何壁坚 / 高雄 / 刘丹 / 高妙思 / 陈国权 / 黄新 / 冯国 / 郑家生  / 黎耀祥 / 陈荣峻 / 何贵林 / 谢宁 / 谭炳文 / 刘碧仪 / 叶天行 / 曾慧云 / 吴丽珠 / 骆应钧 / 虞天伟 / 黄一飞 / 杨菁菁 / 焦雄 / 关菁 / 凌汉 / 曾道美 / 罗国维 / 林俊贤 / 陈惠瑜 / 孙季卿 / 林嘉丽 / 郭追 / 石坚 / 刘国诚 / 王书麒 / 陈安莹,剧情 / 动作 / 武侠 / 古装,香港 / 中国大陆,40,42,7.9,2076
琥珀青龙,1982,楚原,姜宁,姜大卫 / 陈秀文 / 伍卫国,动作 / 武侠 / 古装,香港,20,40,7.9,230
溏心风暴,2007,刘家豪,张华标 / 薛家华,黄宗泽 / 李司棋 / 杨怡 / 林_ / 蒙嘉慧 / 夏雨 / 关菊英 / 米雪 / 钟嘉欣 Ka-Yan Chung / 陈豪 Moses Chan / 阮兆祥 Louis Yuen / 陈法拉 Fala Chen / 黎诺懿 Lok-Yi Lai / 张松枝 Deno Cheung,剧情 / 爱情,香港,40,40,7.9,24830
陀枪师姐2,2000,邝业生,林少枝 / 黄育德,关咏荷 / 欧阳震华 / 魏骏杰 / 滕丽名 / 朱咪咪 / 姚乐怡 / 姚莹莹,剧情,香港,32,45,7.9,20502
天龙八部,1982,萧笙,,汤镇业 / 黄日华 / 梁家仁 / 陈玉莲 / 谢贤 / 黄杏秀 / 胡祖儿 / 石修 / 黄敏仪 / 甘国卫 / 陈复生 / 关聪 / 杨盼盼 / 杨泽霖 / 张雷 / 王爱明 / 梁珊 / 李琳琳 / 白茵 / 黄文慧 / 吕有慧 / 萧亮 / 林建明 / 刘兆铭,剧情 / 动作 / 爱情,香港,50,45,7.9,3123
洛神,2002,梅小青,陈静仪 / 梁咏梅,蔡少芬 / 马浚伟 / 郭羡妮 / 陈豪,剧情 / 古装,香港,26,45,7.9,10532
真相,2011,王心慰,关颂玲,杨怡 / 黄浩然 / 陈展鹏 / 阮兆祥 / 唐诗咏 / 马国明 / 黎诺懿,剧情 / 犯罪,香港,25,45,7.9,15568
皆大欢喜时装版,2003,徐遇安,鲍伟聪 / 赵静蓉 / 吴肇铜 / 陈静仪,薛家燕 / 林文龙 / 谢天华 / 林漪_ / 苑琼丹 / 阮兆祥 / 陈彦行 / 赵学而 / 刘丹,喜剧,香港,443,20,7.9,3800
纵横四海,1999,王晶,王晶,陶大宇 / 杨恭如 / 周海媚 / 谭耀文 / 叶德娴 / 鲍起静 / 田蕊妮 / 张文慈,剧情 / 爱情 / 犯罪,香港,42,45,7.9,3903
火玫瑰,1992,刘仕裕,莫淑娥,温碧霞 / 温兆伦 / 罗嘉良 / 黄伟 / 尹扬明,剧情,香港,40,45,7.9,4897
天命,2018,庄伟建,叶天成 / 林丽媚,陈展鹏 / 谭俊彦 / 唐诗咏 / 李施_ / 姚子羚 / 陈山聪 / 胡诺言 / 于洋 / 杜燕歌 / 陈荣峻 / 戴耀明 / 王俊棠 / 蔡国威 / 陈芷尤 / 祝文君 / 郑恕峰 / 关伟伦 / 炜烈 / 袁文杰 / 张文慈,剧情 / 历史 / 古装,香港,27,45,7.9,2919
水浒无间道,2004,萧显辉,陈静仪 / 吴肇铜,张智霖 / 黎姿 / 王喜 / 杨怡,剧情 / 喜剧 / 犯罪,香港,25,43,7.9,5585
谁家灶头无烟火,2011,徐遇安,桑迪·肖,岳华 / 田蕊妮 / 欧锦棠 / 马海伦 / 龚嘉欣 / 陈智_,喜剧 / 家庭,香港,160,22,7.9,2705
聊斋Ⅱ,1998,香港TVB,梁咏梅,陈浩民 / 吕颂贤 / 刘玉翠 / 梁小冰 / 麦长青 / 梁荣忠,恐怖 / 奇幻,香港,40,39,7.9,1459
陆小凤之凤舞九天,1986,萧笙,,万梓良 / 陈秀珠 / 景黛音 / 黄韵材 / 惠天赐,武侠,香港,40,40,7.9,1003
穆桂英之大破天门阵,1998,杨绍鸿,梁天,焦恩俊 / 陈秀雯 / 林韦辰 / 文颂娴 / 曹翠芬 / 龙贯天 / 宫雪花 / 杨泽霖 / 鲍起静 / 马宗德 / 谭炳文 / 宗扬 / 曾玮明 / 黄瑷瑶 / 陶安仁 / 谭少瑛 / 陈丽云 / 饶芷昀 / 吴浣仪 / 朱燕珍 / 苏昶 / 司马华龙 / 郑恕峰 / 甘山 / 关键 / 冼灏英 / 卢惠光 / 郭金 / 冯国 / 梁锦荣 / 吴霆,剧情,香港 / 台湾,32,45,7.9,1432
聊斋,1996,_仕裕,丁善玺,罗嘉良 / 俞小凡 / 杨丽菁 / 钱小豪 / 陈鸿烈,爱情 / 奇幻 / 古装,香港 / 台湾,35,46,7.9,916
我来自潮州,1998,萧笙 / 冼志伟,梁天,陈庭威 / 欧锦棠 / 杨恭如 / 文颂娴 / 谢雪心,剧情 / 家庭 / 传记,香港,30,46,7.9,747
神探李奇,1997,梅小青,鲍伟聪,罗嘉良 / 林家栋 / 张可颐 / 吴绮莉,喜剧 / 爱情,中国香港,25,45,7.9,4113
誓不低头,1988,梁材远,韦家辉,陈秀珠 / 郑少秋 / 罗嘉良 / 郭晋安 / 曾江 / 李丽蕊 / 刘美娟,剧情,香港,30,,7.9,515
九月鹰飞,1986,李仁港,,刘松仁 / 魏秋桦 / 叶子楣 / 陈复生,动作 / 悬疑 / 武侠,香港,17,,7.8,217
大提琴与点三八,1991,鞠觉亮,,吕颂贤 / 万绮雯 / 袁洁仪 / 李香琴 / 秦沛 / 刘锦玲 / 黄允材,,香港,20,,7.8,311
乱世香港,1990,王史创 / 段果平 / 张晓虎,杨白钊,李世轩 / 张青 / 袁玫 / 郭昶 / 程前,,中国大陆 / 香港,40,,7.8,335
飞鹰,1981,李鼎伦,谭_,郑少秋 / 赵雅芝 / 陈玉莲 / 董玮 / 关海山 / 苏杏璇 / 苗侨伟 / 刘丹,武侠 / 古装,香港,20,45,7.8,56
一起喝采,2007,,,张致恒 / 关智斌,,香港,10,,7.8,120
楚留香之蝙蝠传奇,1984,萧笙,邓永康,苗侨伟 / 翁美玲 / 任达华 / 周秀兰 / 惠天赐 / 关海山 / 郭锋 / 李香琴 / 杨盼盼 / 龚慈恩 / 陈荣峻 / 许绍雄,动作 / 爱情 / 悬疑 / 冒险,香港,40,,7.8,229
陆小凤,1976,王天林,王森,刘松仁 / 黄元申 / 郑少秋,动作 / 悬疑 / 冒险,香港,35,45,7.8,287
临歧：女人三十三,1983,李欣颐,舒琪,郑佩佩 / 张国荣 / 刘敏仪,剧情,香港,1,23,7.8,347
东方母亲,1997,曾丽珍,,张敏 / 刘美娟 / 何超仪 / 林聪 / 贾云 / 汤镇宗 / 汤镇业,传记,香港,22,,7.8,592
太极张三丰,1980,麦当杰 / 郭煜_ / _文山 / 梁__ / 江龙,赵志坚 / __光 / 姜_ / _洵美 / 郑文华,万梓良 / 米雪 / 罗烈 / 曹达华 / 杨泽霖 / 刘国诚 / 罗乐林 / 周慧娟 / 吴回 / 鲍汉琳 / 高雄,武侠 / 古装,香港,30,,7.8,343
南海十三郎,1997,郑伟文 / 冼志伟,杜国威 / 余德伟 / 陈志强 / 杜启华 / 石凯婷 / 莫伟健,林韦辰 / 田蕊妮 / 童爱玲 / 杜汶泽 / 王薇 / 董骠 / 谢雪心 / 鲍起静 / 万斯敏 / 梁汉威 / 黄树棠 / 炜烈 / 苏昶 / 郑恕峰 / 周兆麟 / 嘉俊 / 梁锦荣 / 饶芷昀 / 黄韵材 / 谭少英 / 陈丽云 / 陈保元 / 林祖辉 / 黄瑷瑶 / 杨泽霖,剧情 / 传记 / 历史 / 战争,香港 / 香港,20,40,7.8,246
绝地苍狼,1998,,,任达华 / 唐文龙 / 于莉,剧情 / 动作 / 爱情,香港,40,,7.8,269
一代枭雄,1986,,,王华 / 范冬雨 / 李芸 / 陈观泰 / 夏天 / 古扎丽努尔,动作 / 传记 / 武侠,中国大陆 / 香港,10,,7.8,56
大家族,1990,刘家豪,游乃海,万梓良 / 朱江 / 曾江,剧情,香港,30,40,7.8,240
吉祥任务,2002,,ATV,陈启泰 / 万绮雯 / 林志豪 / 江美仪 / 彭子晴 / 吴廷烨 / 陈宝辕 / 谢雪心,,香港 / 香港亚视,20,,7.8,230
末日+5,2014,___ / _嘉璧 / 伍冠_ / _思_ / 朱礼和,___ / _世_ / 郭逸材 / __瀛,陈锦鸿 / 姜皓文 / 潘灿良 / 龚慈恩 / 王宗尧 / 陆骏光 / 汤怡 / 林熹瞳 / 曾__ / 鲍康儿 / 李芷琪 / 陈家乐 / _少邦 / 杨英伟 / _珊珊 / _子_,科幻,香港,5,,7.8,223
触电情缘,1991,潘文杰,周燕娴 / 蔡婷婷,关咏荷 / 陈庭威,爱情 / 奇幻,香港,20,45,7.8,153
大运河,1987,刘仕裕,陈丽华 / 梁咏梅 / 黄浩华 / 陈钰萍 / 阮少娜 / 刘柏能,梁朝伟 / 陈玉莲 / 刘青云 / 曾华倩 / 黄日华 / 欧瑞伟 / 王绮琴 / 吴启华 / 何贵林 / 陈秀珠 / 郑艳凤,历史 / 武侠 / 古装,香港,58,45,7.8,127
命转乾坤,1994,张乾文,黄育德,何宝生 / 傅明宪 / 麦长青 / 刘丹 / 张国强,剧情,香港,20,45,7.8,121
播音人,1983,,,周润发 / 赵雅芝 / 曾江,剧情,香港,30,,7.8,107
世纪末的童话,1997,刘国晖,梁凤仪,潘虹 / 任泉 / 汤镇宗 / 汤镇业 / 梁_,,香港,20,,7.8,71
子是故人来,2004,赖建国,陈宝华,秦汉 / 黄浩然 / 商天娥 / 米雪 / 罗霖 / 黄智贤 / 张国强 / 陈炜 / 潘志文 / 卢庆辉 / 田蕊妮 / 珈颍 / 谭倩红 / 黎思嘉 / 洪林小湛 / 刘锡贤 / 林明伦 / 洪依萍 / 郭舒贤 / 王渝文 / 张雷 / 楼南光 / 戴龙 / 黄子雄 / 梁爱 / 黄树棠 / 苏昶 / 白彪 / 黄文慧 / 李枫 / 饶芷昀 / 林子博 / 林美华 / 张炜 / 成元钧 / 嘉俊 / 钱嘉成 / 蔡国威,,香港,40,40,7.8,61
情剑山河,1996,浦腾晋,,何晴 / 黎燕珊 / 秦风 / 吴兴国,爱情 / 历史 / 古装,中国大陆 / 香港,42,40,7.8,669
_仔_心肝,1990,曾励珍,邵丽琼 / 陈宝华,周星驰 刘青云 / 梁家仁 陈秀雯 骆应钧,喜剧,香港,15,45,7.8,422
天长地久,1997,龙绍基,刘治华 / 蔡婷婷,马景涛 / 陈秀雯 / 吴家丽,爱情,香港,30,,7.8,478
FM701,2000,徐正康,林少枝 / 蔡婷婷,张达明 / 谷德昭 / 陈淑兰 / 黄伟文 / 于洋 / 汤盈盈 / 杨怡 / 小雪,,香港,102,,7.8,210
盖世豪侠,1989,李力持 / 刘家豪,李力持 / 张华标,周星驰 / 吴镇宇 / 吴孟达 / 罗慧娟 / 蓝洁瑛,喜剧 / 动作,香港,30,,7.8,1570
魔刀侠情,1993,陈维冠 / 叶成康,鲍伟聪,温兆伦 / 洪欣 / 蔡少芬,剧情,香港,20,,7.8,570
封神榜,2001,刘仕裕,张华标 / 朱镜祺,陈浩民 / 温碧霞 / 钱嘉乐 / 苑琼丹 / 李家声 / 元华 / 叶璇 / 汤盈盈 / 邓兆尊,剧情 / 喜剧 / 古装,香港,40,45,7.8,21460
九五至尊,2003,萧显辉,陈静仪 / 蔡婷婷,江华 / 张可颐 / 吴美珩 / 秦沛 / 林韦辰 / 陈曼娜 / 邓浩光 / 苏志威 / 邓汝超 / 罗莽 / 胡诺言 / 陈琪 / 郑敬基 / 康华,喜剧 / 古装,香港,20,45,7.8,11480
陀枪师姐3,2001,邝业生,林少枝 / 黄育德,欧阳震华 / 蔡少芬 / 滕丽名 / 魏骏杰 / 夏雨 / 陈豪 / 蔡子健 / 黄德斌 / 朱永棠,剧情,中国香港,32,45,7.8,17887
洗冤录,1999,萧显辉,陈静仪 / 赵静蓉 / 吴肇铜,欧阳震华 / 宣萱 / 林文龙 / 陈妙瑛 / 刘江 / 姚莹莹 / 鲁振顺,剧情 / 犯罪 / 古装,中国香港,22,46,7.8,18186
On,2011,潘嘉德,孙浩浩 / 潘漫红 / 梁恩东,马国明 / 杨怡 / 黄智雯 / 罗仲谦 / 曹永廉 / 周家怡 / 张慧雯,剧情,香港,25,45,7.8,17237
再生缘,2002,潘嘉德,黄国辉 / 汤建萍,林_ / 叶璇 / 马德钟 / 杨怡 / 刘玉翠 / 胡杏儿 / 马国明 / 莫家尧 / 黄宇诗 / 韦家雄 / 李国麟 / 卢海鹏 / 陈韵文 / 张松枝 / 罗乐林 / 刘江 / 江汉 / 罗兰 / 廖启智 / 鲁文杰 / 戴耀明 / 古明华 / 杜大伟 / 罗君左 / 苏恩磁 / 梁健平,爱情 / 古装,中国香港,32,40,7.8,9871
学警狙击,2009,黄伟声,朱镜祺 / 梁恩东,苗侨伟 / 周海媚 / 吴卓羲 / 陈键锋 / 江若琳 / 谢天华 / 林嘉华 / 白彪 / 秦煌 / 邓梓峰 / 李家声 / 梁嘉琪 / 林利 / 林子善 / 陈山聪 / 陈茵_ / 黄文标,剧情 / 犯罪,香港,30,50,7.8,17138
妙手仁心3,2005,戚其义,周旭明 / 蔡婷婷,林保怡 / 吴启华 / 陈豪 / 黎姿 / 邵美琪 / 曹永廉 / 吴美珩 / 廖碧儿,剧情,香港,40,45,7.8,8110
廉政追缉令,1997,梅小青,Siu-Ching Mui（梅小青）,古天乐 / 袁洁莹 / 张兆辉 / 陈法蓉,剧情 / 犯罪,香港,20,40,7.8,4114
美味天王,1997,澍佳,欧冠瑛,张可颐 / 关咏荷 / 欧阳震华 / 沈殿霞 / 古天乐 / 宣萱 / 秦沛 / 杨千_,剧情 / 爱情,香港,29,40,7.8,3811
谈判专家,2002,邝业生,黄育德,欧阳震华 / 郭可盈 / 张智霖 / 陈豪 / 文颂娴 / 杨婉仪,剧情 / 犯罪,香港,30,45,7.8,29045
律政强人,2016,罗永贤,黄伟强,方中信 / 廖启智 / 曹永廉 / 李佳芯 / 黄智雯 / 钟景辉 / 刘丹 / 郭少芸 / 杨卓娜 / 何广沛,剧情 / 悬疑 / 犯罪,香港,28,45,7.8,7863
人在边缘,1990,张华标,邝业生,黎明 / 刘青云 / 林文龙 / 陈法蓉 / 罗慧娟 / 黎美娴,剧情 / 爱情 / 犯罪,香港,30,,7.8,756
刀马旦,1995,李元科,林少枝,周慧敏 / 谭耀文 / 陈锦鸿 / 梁艺龄,剧情 / 爱情,香港,20,45,7.8,3301
他来自江湖,1989,刘家豪,邵丽琼 / 莫淑娥,周星驰 / 万梓良 / 恬妞 / 毛舜筠 / 吴孟达 / 李香琴 / 罗兰 / 关海山 / 黄秋生 / 戴志伟 / 许绍雄 / 林漪_,剧情 / 喜剧,香港,30,43,7.8,2395
秦始皇,1986,李兆华 / 丁亮,张国源 / 余汉荣 / 梁志明,刘永 / 刘松仁 / 潘志文 / 王伟 / 米雪 / 冯宝宝 / 麦翠娴 / 黄造时,剧情 / 历史,香港,63,,7.8,613
当女人爱上男人,1997,梅小青,麦志诚 / 赵静蓉,郭可盈 / 刘锦玲 / 江欣燕 / 梅小惠 / 曹众 / 张国强 / 海俊杰 / 魏骏杰 / 何宝生 / 李国麟 / 陈启泰,剧情 / 动作,香港,20,,7.8,567
决战玄武门,1984,王天林,岑国荣,秦惜惜  -  翁美玲 饰 / 江丰  -  黄日华 饰 / 李世民  -  苗侨伟 饰 / 李建成 - 欧阳震华 饰 / 李元吉 - 汤镇业 饰,剧情 / 动作 / 爱情 / 历史,香港,20,,7.8,419
天天天晴,2010,曾励珍 / 徐遇安,陈宝燕 / 袁宝慧,黎耀祥 / 毛舜筠 / 郑智_,剧情 / 喜剧,香港,118,22,7.8,1880
泪痕剑,2005,李路 / 杨小雄,古龙,焦恩俊 / 蔡少芬 / 王辉 / 常铖 / 汤钧禧 / 高露 / 张晋,剧情 / 武侠,中国大陆 / 香港,35,40,7.8,696
千王之王,1980,王天林,刘仕裕,谢贤 / 汪明荃 / 任达华,动作 / 爱情 / 悬疑,香港,25,,7.8,661
茶是故乡浓,1999,刘仕裕,吴肇铜,张可颐 / 麦长青 / 杨婉仪 / 元华 / 林家栋 / 苏玉华,爱情,香港,32,40,7.8,1672
巨轮,2013,王心慰,萧国华 / 谭翠珊 / 高慧敏 / 区嘉慧 / 梁漫之 / 万宇衡,陈展鹏 / 萧正楠 / 钟嘉欣 / 田蕊妮 / 李司棋 / 阮兆祥 / 张继聪 / 贝安琪 / 李亚男 / 李璧琦 / 黄嘉乐 / 李国麟 / 刘江 / 何远东,剧情 / 爱情,香港,32,45,7.8,5216
铁血保镖,2006,李添胜,张华标,马浚伟 / 黎耀祥 / 姚子羚 / 黄智贤 / 黎诺懿 / 郭锋 / 蒋志光 / 刘江 / 麦长青 / 雪妮 / 惠英红,,香港,25,,7.7,807
京华春梦,1980,王天林,王晶,汪明荃 / 刘松仁,剧情,香港,25,,7.7,531
亡命天涯,1997,梁本熙,单冰,刘松仁 / 关咏荷 / 吴家丽 / 莫少聪 / 洪欣 / 荣仁杰 / 华光 / 林若冰 / 方琳 / 常美清 / 周忆心 / 余慕华 / 麻姑 / 古天凡 / 李俊杰 / 贺子文 / 连凯 / 博格多 / 杨君 / 腾刚 / 陈龙 / 林庭山 / 石子良 / 马彩云 / 徐玉兰 / 关大勇 / 周耀杰 / 胡惠君 / 周菲 / 古倩儿 / 吴越,剧情,香港,34,48,7.7,325
再见艳阳天,1996,叶昭仪 / 郑伟文 / 李慧珠,政良 / 陈十三 / 余德伟,邓萃雯 / 陈秀雯 / 商天娥 / 马景涛 / 秦沛 / 戴梦梦 / 李香琴 / 南红 / 鲍起静 / 邵美琪 / 谭炳文 / 杜汶泽 / 黄韵材,剧情 / 爱情,香港,106,43,7.7,2469
警界线,2014,苏万聪,朱镜祺,廖启智 / 林嘉华 / 唐宁 / 蒋祖曼 / 廖安丽 / 周俊伟,剧情,香港,17,,7.7,1590
烈火狂奔,1994,庄伟建,黄育德,郭富城 / 袁洁莹 / 黎姿 / 王书麒 / 郑浩南 / 黄锦_ / 韩马利 / 李兆基 / 黎宣 / 黄小燕 / 江明辉 / 梁舜燕 / 鲍方 / 孙季卿 / 罗泳娴 / 郭德信 / 张鸿昌 / 郭卓桦,剧情,香港,20,40,7.7,779
侠骨仁心,2001,林健龙,邓特希,镇涛 / 关咏荷 / 冯德伦 / 杨恭如 / 吕颂贤 / 周嘉玲 / 陶大宇 / 张文慈 / 张锦程,剧情,香港,40,40,7.7,644
还我今生,1991,黄国辉,吴文辉 / 吴美华,江华 / 吕颂贤 / 米雪 / 刘丹 / 郭锋 / 蔡晓仪 / 刘锦玲 / 杨玉梅 / 严秋华 / 杨群 / 李泳汉 / 李泳豪 / 唐宁 / 施介强 / 施明 / 谭少英 / 冯国 / 刘宗基 / 万斯敏 / 郑恕峰 / 萧亮 / 丁樱 / 陈丽云 / 邓德光 / 曾赞安 / 石中玉 / 杨嘉乐 / 李阳春,剧情,香港,20,43,7.7,432
大刺客,1997,杨锦泉,,古天乐 / 梁小冰 / 徐锦江 / 谭耀文 / 钱小豪 / 罗莽 / 郑则仕 / 傅明宪 / 潘志文 / 张国强,奇幻 / 武侠,香港,35,,7.7,374
天伦,1993,庄伟建,梁咏梅 / 赵静蓉,郭蔼明 / 邵仲衡 / 黎姿 / 关礼杰 / 蔡少芬 / 顾美华 / 许绍雄 / 张翼 / 钟淑慧,,香港,40,,7.7,135
是_的，法官阁下,2018,陈耀全,李茜,黄智贤 / 关礼杰 / 王君馨 / 麦明诗 / 黎振烨 / 黄子恒 / 魏_皓 / 梁烈唯 / 王梓轩 / 车婉婉 / 陈华鑫 / 叶凯茵 / 庄思明 / 杨诗敏 / 李国麟 / 泰臣 / 张国强 / 鲁振顺 / 何绮云 / 林淑敏 / 谭玉瑛 / 罗天宇 / 范文雅 / 李漫芬 / 林秀怡 / 杜大伟 / 尹诗沛 / 吴_默 / 黄建东 / 陈志健 / 朱斐斐 / 潘冠霖 / 蔚雨芯 / 卫志豪 / 冯素波 / 谭永浩 / 苏菲 / 张智轩,剧情 / 喜剧,香港,25,43,7.7,901
乐坛插班生,1997,梅小青,邱梅圆,林家栋 / 梅小惠 / 江欣燕 / 黎耀祥,喜剧,香港,20,46,7.7,240
武林世家,1985,李鼎伦 / 吴一帆 / 邹长根 / 黄锦钿,梁咏梅 / 薛家华 / 张小娴 / 罗锦辉,张国荣 / 张曼玉 / 谢贤,剧情 / 爱情 / 武侠,香港,20,,7.7,247
碧血青天珍珠旗,1995,杨绍鸿,梁天,刘松仁 / 吕颂贤 / 万绮文,剧情,香港,30,40,7.7,176
中华英雄,1990,招振强,郑忠泰 / 周燕娴,何家劲 / 罗颂华 / 关咏荷 / 叶玉卿 / 杨泽霖 / 尹天照 / 关珍妮 / 陈冬梅 / 刘云峰 / 莫家尧,动作,香港,25,,7.7,160
流氓大亨,1986,邱家雄,韦家辉,万梓良 / 郑裕玲 / 刘嘉玲 / 吴启华 / 周海媚,剧情,香港,30,42,7.7,1765
卡拉屋企,1991,梁家树 / 潘嘉德,陈宝华 / 曾瑾昌,李婉华 / 吴镇宇 / 欧阳震华,喜剧,香港,227,,7.7,145
三一如三,2016,_志_,南方舞厅,温碧霞 / 卢海鹏 / 杨淇 / 游学修 / _安立 / _尚友 / 袁澧林 / 李靖筠,剧情,香港,30,30,7.7,138
烈火雄风,1992,陈宇超,,吕颂贤 / 林祖辉 / 翁虹 / 尹天照 / 刘锦玲 / 苑琼丹 / 杨玉梅 / 潘志文 / 刘丹 / 欧阳佩珊 / 孙兴 / 罗烈,,香港,25,,7.7,82
望族,1986,梁家树,曾淑娟,张兆辉 / 刘嘉玲 / 戚美珍 / 石修 / 杜德伟 / 张卫健 / 狄波拉 / 关礼杰 / 欧阳震华 / 吴孟达 / 曾华倩 / 谭炳文 / 卢海鹏 / 黎耀祥,,香港,60,,7.7,55
儿女英雄传,1999,蒋家俊,,元彪 / 贾静雯 / 曹颖 / 马伊_ / 黄奕,剧情 / 动作 / 爱情 / 历史 / 武侠,中国大陆 / 香港,40,,7.7,882
穆桂英之十二寡妇征西,1998,杨绍鸿,梁天,陈秀雯 / 文颂娴 / 林韦辰 / 焦恩俊 / 曹翠芬 / 鲍起静 / 卢惠光 / 郭金 / 田蕊妮 / 黄瑷瑶 / 杨泽霖 / 宫雪花 / 宗扬 / 曾玮明 / 陈丽云 / 饶芷昀 / 冼灏英 / 黎思嘉 / 谭炳文 / 司马华龙 / 郑恕峰 / 甘山 / 关键 / 冯国 / 陶安仁 / 苏昶 / 马宗德 / 林美华 / 陈剑云 / 庄欣玲 / 卢星宇 / 梁锦荣 / 龙贯天 / 炜烈 / 罗清浩 / 詹秉熙 / 罗烈 / 刘宗基,剧情,香港,28,43,7.7,548
剑神,2000,,,罗颂华 / 尹天照 / 关咏荷,武侠 / 古装,香港,20,,7.7,88
奇幻潮,2005,陈旭亮 / 谢志超 / 邱雄_ / 黄淑敏 / 伍碧琪 / 叶子文 / 邓雪莹,,郑伊健 / 司徒瑞祈 / 傅颖 / 吴日言 / 李雨阳 / 朱咪咪 / 黎诺懿 / 梁靖琪 / 韩君婷 / 佘诗曼 / 胡诺言 / 杨思琦 / 麦长青 / 许文翘 / 袁彩云 / 邓健泓 / 唐诗咏 / 傅子欣 / 范振锋 / 杨爱瑾 / 戴梦梦 / 邓颖芝 / 梁洛施 / 吴浩康 / 黄智贤 / 雷凯欣 / 陈美诗 / 梁咏琪 / 李思捷 / 陈文媛 / 钟嘉欣 / 姚嘉妮 / 罗敏庄 / 萧正楠 / 张咏妍 / 谢天华 / 徐子珊 / 罗冠兰 / 黎耀祥 / 胡定欣 / 马蹄露 / 陈宇琛 / 郑子诚 / 黄又南 / 徐天佑 / 蒋志光 / 薛家燕 / 黄宗泽 / 钱嘉乐 / 黎宣 / 郑希怡 / 高皓正 / 刘浩龙 / 官恩娜 / 李蕴 / 蔡子健 / 陈霁平 / 蒋雅文 / 李逸朗 / 张美妮 / 陈自瑶 / 吴家乐 / 嘉碧仪 / 郭芯其 / 黄伊汶 / 黄婉伶 / 黄婉君 / 蔡淇俊 / 蔡洁雯 / 陈勉良 / 罗天池 / 张雪芹 / 黄榕 / 邵卓尧 / 刘天龙 / 魏惠文 / 曾守明 / 曾健明 / 赵永洪 / 何绮云 / 简慕华 / 林淑敏 / 敖嘉年 / 何启南 / 李鸿杰 / 罗泳娴 / 徐荣 / 蔡国庆 / 郑家生  / 麦子乐 / 杨卓娜 / 潘芳芳 / 李成昌 / 方伊琪 / 李子奇 / 刘桂芳,惊悚 / 恐怖,中国香港,19,30,7.7,1329
与敌同行,2008,王心慰,蔡婷婷,郭晋安 / 郑嘉颖 / 蒙嘉慧,剧情 / 惊悚,香港,22,40,7.7,10620
巨人,1992,刘家豪,,万梓良 / 李司棋 / 陈玉莲 / 陈法蓉 / 林俊贤 / 关海山 / 张卫健 / 梅小惠,剧情 / 家庭 / 犯罪,香港,30,,7.7,3323
东方华尔街,2018,黄国强,杜瑞榕 / 甄_荣 / 何永航 / 余盼盼 / 卢嘉谊 / 冯镇宇,吴镇宇 / 张孝全 / 余男 / 陈家乐 / 江奇霖 / 蔡洁 / 潘灿良 / 谭耀文 / 张可颐 / 廖启智 / 桂纶镁 / 罗家英 / 崔碧珈 / 何华超 / 张武孝 / 陆骏光 / 梁健平,剧情,中国大陆 / 香港,5,45,7.7,21794
